,L,max_stay_counter,m,n,quench,ITC
224,6,6,0.2,0.5,2.0,228.42242665199998
225,6,6,0.2,0.6,0.1,231.13772986800004
226,6,6,0.2,0.6,0.2,229.68244083599998
227,6,6,0.2,0.6,0.3,230.76532074
228,6,6,0.2,0.6,0.4,229.53210789599999
229,6,6,0.2,0.6,0.5,231.29549639999996
230,6,6,0.2,0.6,0.65,233.877829578
231,6,6,0.2,0.6,0.8,228.10555182599998
232,6,6,0.2,0.6,1.0,228.501392634
233,6,6,0.2,0.6,2.0,229.726411848
234,6,6,0.2,0.7,0.1,232.04367889199995
235,6,6,0.2,0.7,0.2,230.17617806400003
236,6,6,0.2,0.7,0.3,228.880774314
237,6,6,0.2,0.7,0.4,233.60020146
238,6,6,0.2,0.7,0.5,229.782546858
239,6,6,0.2,0.7,0.65,232.23346736399998
240,6,6,0.2,0.7,0.8,231.081049746
241,6,6,0.2,0.7,1.0,230.16710303399998
242,6,6,0.2,0.7,2.0,225.46811148599997
243,6,6,0.2,0.8,0.1,232.50242793
244,6,6,0.2,0.8,0.2,230.69254625400004
245,6,6,0.2,0.8,0.3,230.61652889400003
246,6,6,0.2,0.8,0.4,230.19225615600004
247,6,6,0.2,0.8,0.5,228.980114196
248,6,6,0.2,0.8,0.65,229.334776674
249,6,6,0.2,0.8,0.8,227.02423742399998
250,6,6,0.2,0.8,1.0,232.10992423800002
251,6,6,0.2,0.8,2.0,229.321089888
252,6,6,0.2,0.9,0.1,231.07584067199997
253,6,6,0.2,0.9,0.2,232.06962662999996
254,6,6,0.2,0.9,0.3,229.767609162
255,6,6,0.2,0.9,0.4,233.20411657200003
256,6,6,0.2,0.9,0.5,230.45316682800004
257,6,6,0.2,0.9,0.65,229.206112614
258,6,6,0.2,0.9,0.8,229.30982966399998
259,6,6,0.2,0.9,1.0,230.91506721000005
260,6,6,0.2,0.9,2.0,228.17497021199998
261,6,6,0.2,1.0,0.1,233.21097996599997
262,6,6,0.2,1.0,0.2,230.21939514000002
263,6,6,0.2,1.0,0.3,230.856100194
264,6,6,0.2,1.0,0.4,228.505560978
265,6,6,0.2,1.0,0.5,233.45607018599995
266,6,6,0.2,1.0,0.65,231.87542030999998
267,6,6,0.2,1.0,0.8,231.90304338599998
268,6,6,0.2,1.0,1.0,229.61180204999997
269,6,6,0.2,1.0,2.0,228.01257361799998
270,6,6,0.2,1.1,0.1,232.91098259400002
271,6,6,0.2,1.1,0.2,228.45408789599998
272,6,6,0.2,1.1,0.3,233.79109439399997
273,6,6,0.2,1.1,0.4,230.51327288399997
274,6,6,0.2,1.1,0.5,229.78217870399996
275,6,6,0.2,1.1,0.65,229.282169976
276,6,6,0.2,1.1,0.8,231.61481609400005
277,6,6,0.2,1.1,1.0,230.39905090200003
278,6,6,0.2,1.1,2.0,229.242776142
279,6,6,0.2,1.2,0.1,229.21581818399997
280,6,6,0.2,1.2,0.2,230.82775437
281,6,6,0.2,1.2,0.3,229.512626922
282,6,6,0.2,1.2,0.4,228.95630622599998
283,6,6,0.2,1.2,0.5,231.29388343800002
284,6,6,0.2,1.2,0.65,229.71446616599994
285,6,6,0.2,1.2,0.8,228.75387847800002
286,6,6,0.2,1.2,1.0,230.89289864399998
287,6,6,0.2,1.2,2.0,231.10574657400005
288,6,6,0.2,1.3,0.1,231.66298528200002
289,6,6,0.2,1.3,0.2,229.89756616800003
290,6,6,0.2,1.3,0.3,229.53701322599994
291,6,6,0.2,1.3,0.4,231.03094554599997
292,6,6,0.2,1.3,0.5,233.01356196
293,6,6,0.2,1.3,0.65,230.54629690800002
294,6,6,0.2,1.3,0.8,232.07565337199998
295,6,6,0.2,1.3,1.0,229.247800122
296,6,6,0.2,1.3,2.0,229.514267682
297,6,6,0.2,1.4,0.1,231.667451268
298,6,6,0.2,1.4,0.2,232.13961385799996
299,6,6,0.2,1.4,0.3,227.70103532999997
300,6,6,0.2,1.4,0.4,231.94301284200003
301,6,6,0.2,1.4,0.5,232.42518813600003
302,6,6,0.2,1.4,0.65,228.70163857799997
303,6,6,0.2,1.4,0.8,229.698466722
304,6,6,0.2,1.4,1.0,232.32312811800003
305,6,6,0.2,1.4,2.0,226.78652520000003
306,6,6,0.2,1.5,0.1,235.33951757399998
307,6,6,0.2,1.5,0.2,231.02870339999998
308,6,6,0.2,1.5,0.3,229.886793426
309,6,6,0.2,1.5,0.4,232.05110706
310,6,6,0.2,1.5,0.5,232.58979772200001
311,6,6,0.2,1.5,0.65,234.26751821399998
312,6,6,0.2,1.5,0.8,231.837403494
313,6,6,0.2,1.5,1.0,232.26634561799997
314,6,6,0.2,1.5,2.0,227.94773444400002
315,6,6,0.2,1.6,0.1,233.25289257
316,6,6,0.2,1.6,0.2,230.543458122
317,6,6,0.2,1.6,0.3,229.961106972
318,6,6,0.2,1.6,0.4,231.639488514
319,6,6,0.2,1.6,0.5,233.25745347600002
320,6,6,0.2,1.6,0.65,231.140175414
321,6,6,0.2,1.6,0.8,233.08858401600003
322,6,6,0.2,1.6,1.0,228.49279762799998
323,6,6,0.2,1.6,2.0,230.66886913800002
324,6,6,0.2,1.7,0.1,231.307509882
325,6,6,0.2,1.7,0.2,230.271174
326,6,6,0.2,1.7,0.3,231.62739299399996
327,6,6,0.2,1.7,0.4,230.22622395599998
328,6,6,0.2,1.7,0.5,230.23450572599998
329,6,6,0.2,1.7,0.65,229.182918234
330,6,6,0.2,1.7,0.8,233.303641548
331,6,6,0.2,1.7,1.0,230.330100336
332,6,6,0.2,1.7,2.0,228.45096502799998
333,6,6,0.2,1.8,0.1,231.45924763800002
334,6,6,0.2,1.8,0.2,231.182517192
335,6,6,0.2,1.8,0.3,231.32624031
336,6,6,0.2,1.8,0.4,230.733862896
337,6,6,0.2,1.8,0.5,229.764615792
338,6,6,0.2,1.8,0.65,230.37259601999995
339,6,6,0.2,1.8,0.8,232.13467598399998
340,6,6,0.2,1.8,1.0,228.064058226
341,6,6,0.2,1.8,2.0,227.97305435400003
342,6,6,0.2,1.9,0.1,230.42176051200005
343,6,6,0.2,1.9,0.2,235.5285894
344,6,6,0.2,1.9,0.3,231.036390564
345,6,6,0.2,1.9,0.4,229.71769615799997
346,6,6,0.2,1.9,0.5,231.85542812399999
347,6,6,0.2,1.9,0.65,232.77105220800001
348,6,6,0.2,1.9,0.8,233.041054182
349,6,6,0.2,1.9,1.0,230.43612801
350,6,6,0.2,1.9,2.0,231.26146419000005
351,6,6,0.2,2.0,0.1,231.588925308
352,6,6,0.2,2.0,0.2,230.44099062600003
353,6,6,0.2,2.0,0.3,232.28161756800003
354,6,6,0.2,2.0,0.4,232.32990744
355,6,6,0.2,2.0,0.5,232.29595659000003
356,6,6,0.2,2.0,0.65,229.47032582400004
357,6,6,0.2,2.0,0.8,231.11706171600002
358,6,6,0.2,2.0,1.0,230.667869766
359,6,6,0.2,2.0,2.0,228.322146384
360,6,6,0.5,0.1,0.1,229.16207583600004
361,6,6,0.5,0.1,0.2,229.02150135
362,6,6,0.5,0.1,0.3,228.35091528
363,6,6,0.5,0.1,0.4,232.05445163399997
364,6,6,0.5,0.1,0.5,229.499722548
365,6,6,0.5,0.1,0.65,226.355458224
366,6,6,0.5,0.1,0.8,226.51101244199998
367,6,6,0.5,0.1,1.0,226.64051451000003
368,6,6,0.5,0.1,2.0,230.739857772
369,6,6,0.5,0.2,0.1,231.115200606
370,6,6,0.5,0.2,0.2,230.60002298400005
371,6,6,0.5,0.2,0.3,228.69796720800002
372,6,6,0.5,0.2,0.4,225.85253816400004
373,6,6,0.5,0.2,0.5,228.44681566800003
374,6,6,0.5,0.2,0.65,229.58677639200002
375,6,6,0.5,0.2,0.8,225.3639117
376,6,6,0.5,0.2,1.0,222.11876301
377,6,6,0.5,0.2,2.0,230.769053808
378,6,6,0.5,0.3,0.1,229.434682008
379,6,6,0.5,0.3,0.2,231.329670312
380,6,6,0.5,0.3,0.3,232.04462537999996
381,6,6,0.5,0.3,0.4,232.451120958
382,6,6,0.5,0.3,0.5,228.83762571599996
383,6,6,0.5,0.3,0.65,228.01873257
384,6,6,0.5,0.3,0.8,229.18620246599997
385,6,6,0.5,0.3,1.0,227.16766696799996
386,6,6,0.5,0.3,2.0,228.63551934
387,6,6,0.5,0.4,0.1,234.353654724
388,6,6,0.5,0.4,0.2,231.63867694800004
389,6,6,0.5,0.4,0.3,231.55610197200002
390,6,6,0.5,0.4,0.4,229.96812562799997
391,6,6,0.5,0.4,0.5,229.20995144999998
392,6,6,0.5,0.4,0.65,231.348585834
393,6,6,0.5,0.4,0.8,230.65340667
394,6,6,0.5,0.4,1.0,224.56228382399996
395,6,6,0.5,0.4,2.0,230.26129214999997
396,6,6,0.5,0.5,0.1,230.151688026
397,6,6,0.5,0.5,0.2,231.30041800200004
398,6,6,0.5,0.5,0.3,229.23931495199997
399,6,6,0.5,0.5,0.4,228.366476736
400,6,6,0.5,0.5,0.5,230.05566831
401,6,6,0.5,0.5,0.65,228.25488946199997
402,6,6,0.5,0.5,0.8,228.526846788
403,6,6,0.5,0.5,1.0,223.605886854
404,6,6,0.5,0.5,2.0,227.455574244
405,6,6,0.5,0.6,0.1,229.24154353799997
406,6,6,0.5,0.6,0.2,229.99403404199995
407,6,6,0.5,0.6,0.3,231.59213496
408,6,6,0.5,0.6,0.4,230.96524938
409,6,6,0.5,0.6,0.5,230.542155684
410,6,6,0.5,0.6,0.65,231.69400785000002
411,6,6,0.5,0.6,0.8,231.169715196
412,6,6,0.5,0.6,1.0,223.423146192
413,6,6,0.5,0.6,2.0,226.20710029799997
414,6,6,0.5,0.7,0.1,229.00207800599998
415,6,6,0.5,0.7,0.2,227.496131526
416,6,6,0.5,0.7,0.3,230.43012499800003
417,6,6,0.5,0.7,0.4,229.291257888
418,6,6,0.5,0.7,0.5,230.985615822
419,6,6,0.5,0.7,0.65,229.48451636399997
420,6,6,0.5,0.7,0.8,231.528280242
421,6,6,0.5,0.7,1.0,229.305775224
422,6,6,0.5,0.7,2.0,225.283501578
423,6,6,0.5,0.8,0.1,230.15831005200002
424,6,6,0.5,0.8,0.2,230.96161665600002
425,6,6,0.5,0.8,0.3,228.23494541399998
426,6,6,0.5,0.8,0.4,230.9663613
427,6,6,0.5,0.8,0.5,229.90251353400004
428,6,6,0.5,0.8,0.65,228.07343564400003
429,6,6,0.5,0.8,0.8,223.25799624000004
430,6,6,0.5,0.8,1.0,229.64482200600003
431,6,6,0.5,0.8,2.0,225.83538205200003
432,6,6,0.5,0.9,0.1,227.51439887999996
433,6,6,0.5,0.9,0.2,229.663793124
434,6,6,0.5,0.9,0.3,227.59331536799996
435,6,6,0.5,0.9,0.4,228.566827092
436,6,6,0.5,0.9,0.5,229.03630344600003
437,6,6,0.5,0.9,0.65,231.95315504400003
438,6,6,0.5,0.9,0.8,230.32290200999995
439,6,6,0.5,0.9,1.0,228.64928409600006
440,6,6,0.5,0.9,2.0,222.17529397200005
441,6,6,0.5,1.0,0.1,229.358838216
442,6,6,0.5,1.0,0.2,230.93631708599997
443,6,6,0.5,1.0,0.3,230.32398816600002
444,6,6,0.5,1.0,0.4,231.151655988
445,6,6,0.5,1.0,0.5,231.18460882199997
446,6,6,0.5,1.0,0.65,231.855852552
447,6,6,0.5,1.0,0.8,230.662741374
448,6,6,0.5,1.0,1.0,227.947906656
449,6,6,0.5,1.0,2.0,224.68500996000003
450,6,6,0.5,1.1,0.1,228.055525596
451,6,6,0.5,1.1,0.2,228.312522852
452,6,6,0.5,1.1,0.3,232.21423657199998
453,6,6,0.5,1.1,0.4,229.587401508
454,6,6,0.5,1.1,0.5,229.130612568
455,6,6,0.5,1.1,0.65,229.06092637200004
456,6,6,0.5,1.1,0.8,230.44402874399998
457,6,6,0.5,1.1,1.0,229.499692716
458,6,6,0.5,1.1,2.0,224.715824382
459,6,6,0.5,1.2,0.1,230.38282229400002
460,6,6,0.5,1.2,0.2,229.56254263800002
461,6,6,0.5,1.2,0.3,230.696333562
462,6,6,0.5,1.2,0.4,227.577860358
463,6,6,0.5,1.2,0.5,231.258045714
464,6,6,0.5,1.2,0.65,229.92253351800002
465,6,6,0.5,1.2,0.8,230.31457752600002
466,6,6,0.5,1.2,1.0,228.95582755799998
467,6,6,0.5,1.2,2.0,224.819619402
468,6,6,0.5,1.3,0.1,229.52048222999997
469,6,6,0.5,1.3,0.2,231.406722978
470,6,6,0.5,1.3,0.3,229.64895916199998
471,6,6,0.5,1.3,0.4,229.694221086
472,6,6,0.5,1.3,0.5,228.47529370200002
473,6,6,0.5,1.3,0.65,231.36114035999995
474,6,6,0.5,1.3,0.8,229.794235578
475,6,6,0.5,1.3,1.0,228.493565802
476,6,6,0.5,1.3,2.0,220.98040982400002
477,6,6,0.5,1.4,0.1,232.27518267
478,6,6,0.5,1.4,0.2,232.85718465
479,6,6,0.5,1.4,0.3,230.82314058
480,6,6,0.5,1.4,0.4,228.85840844999998
481,6,6,0.5,1.4,0.5,233.13512803799998
482,6,6,0.5,1.4,0.65,229.85635732799997
483,6,6,0.5,1.4,0.8,227.662604256
484,6,6,0.5,1.4,1.0,231.429354618
485,6,6,0.5,1.4,2.0,227.292475242
486,6,6,0.5,1.5,0.1,231.763331994
487,6,6,0.5,1.5,0.2,228.95302267199997
488,6,6,0.5,1.5,0.3,234.46504266600002
489,6,6,0.5,1.5,0.4,227.96624180999996
490,6,6,0.5,1.5,0.5,225.54724629
491,6,6,0.5,1.5,0.65,228.54949673400006
492,6,6,0.5,1.5,0.8,229.67529403800003
493,6,6,0.5,1.5,1.0,229.238973918
494,6,6,0.5,1.5,2.0,229.06263357599997
495,6,6,0.5,1.6,0.1,232.01886951599997
496,6,6,0.5,1.6,0.2,232.437425358
497,6,6,0.5,1.6,0.3,229.50751344600002
498,6,6,0.5,1.6,0.4,230.519462346
499,6,6,0.5,1.6,0.5,226.70605270200002
500,6,6,0.5,1.6,0.65,229.48161045600003
501,6,6,0.5,1.6,0.8,231.50136432
502,6,6,0.5,1.6,1.0,226.505004006
503,6,6,0.5,1.6,2.0,229.55320793399997
504,6,6,0.5,1.7,0.1,231.69618762000002
505,6,6,0.5,1.7,0.2,233.7122613
506,6,6,0.5,1.7,0.3,231.010643514
507,6,6,0.5,1.7,0.4,227.07434026800004
508,6,6,0.5,1.7,0.5,233.00249361
509,6,6,0.5,1.7,0.65,230.35238077199995
510,6,6,0.5,1.7,0.8,229.251064692
511,6,6,0.5,1.7,1.0,230.03202916200004
512,6,6,0.5,1.7,2.0,224.735580624
513,6,6,0.5,1.8,0.1,229.22725536599998
514,6,6,0.5,1.8,0.2,232.09392140399999
515,6,6,0.5,1.8,0.3,230.266459866
516,6,6,0.5,1.8,0.4,228.04987989000006
517,6,6,0.5,1.8,0.5,228.33343644
518,6,6,0.5,1.8,0.65,230.608057284
519,6,6,0.5,1.8,0.8,230.398688172
520,6,6,0.5,1.8,1.0,230.507195292
521,6,6,0.5,1.8,2.0,229.976262984
522,6,6,0.5,1.9,0.1,231.45730787999997
523,6,6,0.5,1.9,0.2,228.340064568
524,6,6,0.5,1.9,0.3,230.682073188
525,6,6,0.5,1.9,0.4,229.886947332
526,6,6,0.5,1.9,0.5,233.460579564
527,6,6,0.5,1.9,0.65,233.20716621600002
528,6,6,0.5,1.9,0.8,230.844939636
529,6,6,0.5,1.9,1.0,231.17236075199997
530,6,6,0.5,1.9,2.0,228.70531537199997
531,6,6,0.5,2.0,0.1,227.57566838399998
532,6,6,0.5,2.0,0.2,229.86053041800002
533,6,6,0.5,2.0,0.3,235.68216521399998
534,6,6,0.5,2.0,0.4,231.420792834
535,6,6,0.5,2.0,0.5,230.685090288
536,6,6,0.5,2.0,0.65,231.30686781600002
537,6,6,0.5,2.0,0.8,230.87046362399997
538,6,6,0.5,2.0,1.0,225.812116482
539,6,6,0.5,2.0,2.0,228.623728242
540,6,6,1.0,0.1,0.1,228.99482883000002
541,6,6,1.0,0.1,0.2,227.401221696
542,6,6,1.0,0.1,0.3,226.891213824
543,6,6,1.0,0.1,0.4,227.96322132
544,6,6,1.0,0.1,0.5,226.65822658200003
545,6,6,1.0,0.1,0.65,225.23844712199997
546,6,6,1.0,0.1,0.8,225.829408194
547,6,6,1.0,0.1,1.0,225.87748720800002
548,6,6,1.0,0.1,2.0,231.35119138800002
549,6,6,1.0,0.2,0.1,231.920103222
550,6,6,1.0,0.2,0.2,227.89935371999997
551,6,6,1.0,0.2,0.3,229.45509929999997
552,6,6,1.0,0.2,0.4,226.60721386199995
553,6,6,1.0,0.2,0.5,225.126454404
554,6,6,1.0,0.2,0.65,224.457915216
555,6,6,1.0,0.2,0.8,220.516952754
