,L,max_stay_counter,m,n,quench,ITC
184,6,6,0.2,0.1,0.5,59
185,6,6,0.2,0.1,0.65,37
186,6,6,0.2,0.1,0.8,55
187,6,6,0.2,0.1,1.0,105
188,6,6,0.2,0.1,2.0,132
189,6,6,0.2,0.2,0.1,55
190,6,6,0.2,0.2,0.2,49
191,6,6,0.2,0.2,0.3,38
192,6,6,0.2,0.2,0.4,58
193,6,6,0.2,0.2,0.5,69
194,6,6,0.2,0.2,0.65,57
195,6,6,0.2,0.2,0.8,61
196,6,6,0.2,0.2,1.0,74
197,6,6,0.2,0.2,2.0,137
198,6,6,0.2,0.3,0.1,45
199,6,6,0.2,0.3,0.2,55
200,6,6,0.2,0.3,0.3,55
201,6,6,0.2,0.3,0.4,55
202,6,6,0.2,0.3,0.5,55
203,6,6,0.2,0.3,0.65,60
204,6,6,0.2,0.3,0.8,61
205,6,6,0.2,0.3,1.0,70
206,6,6,0.2,0.3,2.0,139
207,6,6,0.2,0.4,0.1,64
208,6,6,0.2,0.4,0.2,59
209,6,6,0.2,0.4,0.3,41
210,6,6,0.2,0.4,0.4,42
211,6,6,0.2,0.4,0.5,55
212,6,6,0.2,0.4,0.65,56
213,6,6,0.2,0.4,0.8,55
214,6,6,0.2,0.4,1.0,68
215,6,6,0.2,0.4,2.0,102
216,6,6,0.2,0.5,0.1,58
217,6,6,0.2,0.5,0.2,45
218,6,6,0.2,0.5,0.3,52
219,6,6,0.2,0.5,0.4,61
220,6,6,0.2,0.5,0.5,40
221,6,6,0.2,0.5,0.65,81
222,6,6,0.2,0.5,0.8,59
223,6,6,0.2,0.5,1.0,76
224,6,6,0.2,0.5,2.0,153
225,6,6,0.2,0.6,0.1,45
226,6,6,0.2,0.6,0.2,52
227,6,6,0.2,0.6,0.3,57
228,6,6,0.2,0.6,0.4,39
229,6,6,0.2,0.6,0.5,59
230,6,6,0.2,0.6,0.65,68
231,6,6,0.2,0.6,0.8,63
232,6,6,0.2,0.6,1.0,63
233,6,6,0.2,0.6,2.0,122
234,6,6,0.2,0.7,0.1,40
235,6,6,0.2,0.7,0.2,57
236,6,6,0.2,0.7,0.3,47
237,6,6,0.2,0.7,0.4,57
238,6,6,0.2,0.7,0.5,47
239,6,6,0.2,0.7,0.65,46
240,6,6,0.2,0.7,0.8,59
241,6,6,0.2,0.7,1.0,44
242,6,6,0.2,0.7,2.0,134
243,6,6,0.2,0.8,0.1,49
244,6,6,0.2,0.8,0.2,40
245,6,6,0.2,0.8,0.3,69
246,6,6,0.2,0.8,0.4,58
247,6,6,0.2,0.8,0.5,52
248,6,6,0.2,0.8,0.65,62
249,6,6,0.2,0.8,0.8,55
250,6,6,0.2,0.8,1.0,49
251,6,6,0.2,0.8,2.0,147
252,6,6,0.2,0.9,0.1,50
253,6,6,0.2,0.9,0.2,51
254,6,6,0.2,0.9,0.3,56
255,6,6,0.2,0.9,0.4,56
256,6,6,0.2,0.9,0.5,49
257,6,6,0.2,0.9,0.65,66
258,6,6,0.2,0.9,0.8,44
259,6,6,0.2,0.9,1.0,61
260,6,6,0.2,0.9,2.0,145
261,6,6,0.2,1.0,0.1,55
262,6,6,0.2,1.0,0.2,48
263,6,6,0.2,1.0,0.3,63
264,6,6,0.2,1.0,0.4,46
265,6,6,0.2,1.0,0.5,45
266,6,6,0.2,1.0,0.65,41
267,6,6,0.2,1.0,0.8,45
268,6,6,0.2,1.0,1.0,50
269,6,6,0.2,1.0,2.0,137
270,6,6,0.2,1.1,0.1,46
271,6,6,0.2,1.1,0.2,48
272,6,6,0.2,1.1,0.3,58
273,6,6,0.2,1.1,0.4,67
274,6,6,0.2,1.1,0.5,66
275,6,6,0.2,1.1,0.65,56
276,6,6,0.2,1.1,0.8,59
277,6,6,0.2,1.1,1.0,46
278,6,6,0.2,1.1,2.0,135
279,6,6,0.2,1.2,0.1,51
280,6,6,0.2,1.2,0.2,56
281,6,6,0.2,1.2,0.3,46
282,6,6,0.2,1.2,0.4,51
283,6,6,0.2,1.2,0.5,39
284,6,6,0.2,1.2,0.65,46
285,6,6,0.2,1.2,0.8,59
286,6,6,0.2,1.2,1.0,46
287,6,6,0.2,1.2,2.0,115
288,6,6,0.2,1.3,0.1,40
289,6,6,0.2,1.3,0.2,34
290,6,6,0.2,1.3,0.3,53
291,6,6,0.2,1.3,0.4,50
292,6,6,0.2,1.3,0.5,54
293,6,6,0.2,1.3,0.65,50
294,6,6,0.2,1.3,0.8,38
295,6,6,0.2,1.3,1.0,45
296,6,6,0.2,1.3,2.0,76
297,6,6,0.2,1.4,0.1,35
298,6,6,0.2,1.4,0.2,76
299,6,6,0.2,1.4,0.3,46
300,6,6,0.2,1.4,0.4,56
301,6,6,0.2,1.4,0.5,43
302,6,6,0.2,1.4,0.65,51
303,6,6,0.2,1.4,0.8,49
304,6,6,0.2,1.4,1.0,42
305,6,6,0.2,1.4,2.0,103
306,6,6,0.2,1.5,0.1,51
307,6,6,0.2,1.5,0.2,46
308,6,6,0.2,1.5,0.3,60
309,6,6,0.2,1.5,0.4,46
310,6,6,0.2,1.5,0.5,57
311,6,6,0.2,1.5,0.65,47
312,6,6,0.2,1.5,0.8,52
313,6,6,0.2,1.5,1.0,43
314,6,6,0.2,1.5,2.0,83
315,6,6,0.2,1.6,0.1,54
316,6,6,0.2,1.6,0.2,66
317,6,6,0.2,1.6,0.3,65
318,6,6,0.2,1.6,0.4,43
319,6,6,0.2,1.6,0.5,48
320,6,6,0.2,1.6,0.65,54
321,6,6,0.2,1.6,0.8,44
322,6,6,0.2,1.6,1.0,56
323,6,6,0.2,1.6,2.0,58
324,6,6,0.2,1.7,0.1,47
325,6,6,0.2,1.7,0.2,51
326,6,6,0.2,1.7,0.3,47
327,6,6,0.2,1.7,0.4,51
328,6,6,0.2,1.7,0.5,60
329,6,6,0.2,1.7,0.65,47
330,6,6,0.2,1.7,0.8,45
331,6,6,0.2,1.7,1.0,41
332,6,6,0.2,1.7,2.0,63
333,6,6,0.2,1.8,0.1,63
334,6,6,0.2,1.8,0.2,44
335,6,6,0.2,1.8,0.3,43
336,6,6,0.2,1.8,0.4,55
337,6,6,0.2,1.8,0.5,73
338,6,6,0.2,1.8,0.65,40
339,6,6,0.2,1.8,0.8,61
340,6,6,0.2,1.8,1.0,57
341,6,6,0.2,1.8,2.0,43
342,6,6,0.2,1.9,0.1,52
343,6,6,0.2,1.9,0.2,50
344,6,6,0.2,1.9,0.3,43
345,6,6,0.2,1.9,0.4,34
346,6,6,0.2,1.9,0.5,40
347,6,6,0.2,1.9,0.65,44
348,6,6,0.2,1.9,0.8,61
349,6,6,0.2,1.9,1.0,68
350,6,6,0.2,1.9,2.0,48
351,6,6,0.2,2.0,0.1,61
352,6,6,0.2,2.0,0.2,46
353,6,6,0.2,2.0,0.3,51
354,6,6,0.2,2.0,0.4,40
355,6,6,0.2,2.0,0.5,48
356,6,6,0.2,2.0,0.65,58
357,6,6,0.2,2.0,0.8,63
358,6,6,0.2,2.0,1.0,39
359,6,6,0.2,2.0,2.0,58
360,6,6,0.5,0.1,0.1,77
361,6,6,0.5,0.1,0.2,53
362,6,6,0.5,0.1,0.3,67
363,6,6,0.5,0.1,0.4,64
364,6,6,0.5,0.1,0.5,60
365,6,6,0.5,0.1,0.65,99
366,6,6,0.5,0.1,0.8,128
367,6,6,0.5,0.1,1.0,199
368,6,6,0.5,0.1,2.0,60
369,6,6,0.5,0.2,0.1,56
370,6,6,0.5,0.2,0.2,62
371,6,6,0.5,0.2,0.3,57
372,6,6,0.5,0.2,0.4,71
373,6,6,0.5,0.2,0.5,90
374,6,6,0.5,0.2,0.65,109
375,6,6,0.5,0.2,0.8,105
376,6,6,0.5,0.2,1.0,183
377,6,6,0.5,0.2,2.0,69
378,6,6,0.5,0.3,0.1,56
379,6,6,0.5,0.3,0.2,67
380,6,6,0.5,0.3,0.3,63
381,6,6,0.5,0.3,0.4,48
382,6,6,0.5,0.3,0.5,82
383,6,6,0.5,0.3,0.65,86
384,6,6,0.5,0.3,0.8,103
385,6,6,0.5,0.3,1.0,105
386,6,6,0.5,0.3,2.0,108
387,6,6,0.5,0.4,0.1,59
388,6,6,0.5,0.4,0.2,51
389,6,6,0.5,0.4,0.3,68
390,6,6,0.5,0.4,0.4,67
391,6,6,0.5,0.4,0.5,57
392,6,6,0.5,0.4,0.65,88
393,6,6,0.5,0.4,0.8,91
394,6,6,0.5,0.4,1.0,129
395,6,6,0.5,0.4,2.0,92
396,6,6,0.5,0.5,0.1,53
397,6,6,0.5,0.5,0.2,55
398,6,6,0.5,0.5,0.3,60
399,6,6,0.5,0.5,0.4,57
400,6,6,0.5,0.5,0.5,58
401,6,6,0.5,0.5,0.65,75
402,6,6,0.5,0.5,0.8,88
403,6,6,0.5,0.5,1.0,136
404,6,6,0.5,0.5,2.0,114
405,6,6,0.5,0.6,0.1,66
406,6,6,0.5,0.6,0.2,57
407,6,6,0.5,0.6,0.3,44
408,6,6,0.5,0.6,0.4,54
409,6,6,0.5,0.6,0.5,62
410,6,6,0.5,0.6,0.65,73
411,6,6,0.5,0.6,0.8,81
412,6,6,0.5,0.6,1.0,167
413,6,6,0.5,0.6,2.0,114
414,6,6,0.5,0.7,0.1,61
415,6,6,0.5,0.7,0.2,50
416,6,6,0.5,0.7,0.3,59
417,6,6,0.5,0.7,0.4,57
418,6,6,0.5,0.7,0.5,64
419,6,6,0.5,0.7,0.65,78
420,6,6,0.5,0.7,0.8,82
421,6,6,0.5,0.7,1.0,120
422,6,6,0.5,0.7,2.0,82
423,6,6,0.5,0.8,0.1,66
424,6,6,0.5,0.8,0.2,57
425,6,6,0.5,0.8,0.3,67
426,6,6,0.5,0.8,0.4,62
427,6,6,0.5,0.8,0.5,53
428,6,6,0.5,0.8,0.65,72
429,6,6,0.5,0.8,0.8,84
430,6,6,0.5,0.8,1.0,120
431,6,6,0.5,0.8,2.0,125
432,6,6,0.5,0.9,0.1,59
433,6,6,0.5,0.9,0.2,60
434,6,6,0.5,0.9,0.3,53
435,6,6,0.5,0.9,0.4,70
436,6,6,0.5,0.9,0.5,73
437,6,6,0.5,0.9,0.65,59
438,6,6,0.5,0.9,0.8,90
439,6,6,0.5,0.9,1.0,74
440,6,6,0.5,0.9,2.0,161
441,6,6,0.5,1.0,0.1,38
442,6,6,0.5,1.0,0.2,54
443,6,6,0.5,1.0,0.3,42
444,6,6,0.5,1.0,0.4,65
445,6,6,0.5,1.0,0.5,65
446,6,6,0.5,1.0,0.65,69
447,6,6,0.5,1.0,0.8,67
448,6,6,0.5,1.0,1.0,103
449,6,6,0.5,1.0,2.0,176
450,6,6,0.5,1.1,0.1,67
451,6,6,0.5,1.1,0.2,58
452,6,6,0.5,1.1,0.3,50
453,6,6,0.5,1.1,0.4,45
454,6,6,0.5,1.1,0.5,71
455,6,6,0.5,1.1,0.65,58
456,6,6,0.5,1.1,0.8,53
457,6,6,0.5,1.1,1.0,79
458,6,6,0.5,1.1,2.0,159
459,6,6,0.5,1.2,0.1,38
460,6,6,0.5,1.2,0.2,58
461,6,6,0.5,1.2,0.3,44
462,6,6,0.5,1.2,0.4,44
463,6,6,0.5,1.2,0.5,56
464,6,6,0.5,1.2,0.65,55
465,6,6,0.5,1.2,0.8,57
466,6,6,0.5,1.2,1.0,92
467,6,6,0.5,1.2,2.0,111
468,6,6,0.5,1.3,0.1,58
469,6,6,0.5,1.3,0.2,54
470,6,6,0.5,1.3,0.3,50
471,6,6,0.5,1.3,0.4,45
472,6,6,0.5,1.3,0.5,71
473,6,6,0.5,1.3,0.65,69
474,6,6,0.5,1.3,0.8,57
475,6,6,0.5,1.3,1.0,67
476,6,6,0.5,1.3,2.0,139
477,6,6,0.5,1.4,0.1,53
478,6,6,0.5,1.4,0.2,47
479,6,6,0.5,1.4,0.3,57
480,6,6,0.5,1.4,0.4,49
481,6,6,0.5,1.4,0.5,51
482,6,6,0.5,1.4,0.65,61
483,6,6,0.5,1.4,0.8,67
484,6,6,0.5,1.4,1.0,71
485,6,6,0.5,1.4,2.0,148
486,6,6,0.5,1.5,0.1,52
487,6,6,0.5,1.5,0.2,67
488,6,6,0.5,1.5,0.3,50
489,6,6,0.5,1.5,0.4,69
490,6,6,0.5,1.5,0.5,50
491,6,6,0.5,1.5,0.65,57
492,6,6,0.5,1.5,0.8,54
493,6,6,0.5,1.5,1.0,84
494,6,6,0.5,1.5,2.0,105
495,6,6,0.5,1.6,0.1,32
496,6,6,0.5,1.6,0.2,60
497,6,6,0.5,1.6,0.3,71
498,6,6,0.5,1.6,0.4,59
499,6,6,0.5,1.6,0.5,60
500,6,6,0.5,1.6,0.65,57
501,6,6,0.5,1.6,0.8,62
502,6,6,0.5,1.6,1.0,58
503,6,6,0.5,1.6,2.0,173
504,6,6,0.5,1.7,0.1,47
505,6,6,0.5,1.7,0.2,42
506,6,6,0.5,1.7,0.3,58
507,6,6,0.5,1.7,0.4,49
508,6,6,0.5,1.7,0.5,58
509,6,6,0.5,1.7,0.65,57
510,6,6,0.5,1.7,0.8,68
511,6,6,0.5,1.7,1.0,57
512,6,6,0.5,1.7,2.0,65
513,6,6,0.5,1.8,0.1,63
514,6,6,0.5,1.8,0.2,55
515,6,6,0.5,1.8,0.3,41
516,6,6,0.5,1.8,0.4,49
517,6,6,0.5,1.8,0.5,44
518,6,6,0.5,1.8,0.65,45
519,6,6,0.5,1.8,0.8,65
520,6,6,0.5,1.8,1.0,67
521,6,6,0.5,1.8,2.0,83
522,6,6,0.5,1.9,0.1,43
523,6,6,0.5,1.9,0.2,56
524,6,6,0.5,1.9,0.3,56
525,6,6,0.5,1.9,0.4,43
526,6,6,0.5,1.9,0.5,50
527,6,6,0.5,1.9,0.65,46
528,6,6,0.5,1.9,0.8,59
529,6,6,0.5,1.9,1.0,68
530,6,6,0.5,1.9,2.0,94
531,6,6,0.5,2.0,0.1,61
532,6,6,0.5,2.0,0.2,79
533,6,6,0.5,2.0,0.3,48
534,6,6,0.5,2.0,0.4,66
535,6,6,0.5,2.0,0.5,66
536,6,6,0.5,2.0,0.65,52
537,6,6,0.5,2.0,0.8,55
538,6,6,0.5,2.0,1.0,45
539,6,6,0.5,2.0,2.0,99
540,6,6,1.0,0.1,0.1,59
541,6,6,1.0,0.1,0.2,74
542,6,6,1.0,0.1,0.3,109
543,6,6,1.0,0.1,0.4,144
544,6,6,1.0,0.1,0.5,126
545,6,6,1.0,0.1,0.65,157
546,6,6,1.0,0.1,0.8,214
547,6,6,1.0,0.1,1.0,193
548,6,6,1.0,0.1,2.0,37
549,6,6,1.0,0.2,0.1,64
550,6,6,1.0,0.2,0.2,96
551,6,6,1.0,0.2,0.3,94
552,6,6,1.0,0.2,0.4,128
553,6,6,1.0,0.2,0.5,139
554,6,6,1.0,0.2,0.65,145
555,6,6,1.0,0.2,0.8,225
556,6,6,1.0,0.2,1.0,170
557,6,6,1.0,0.2,2.0,49
558,6,6,1.0,0.3,0.1,62
559,6,6,1.0,0.3,0.2,61
560,6,6,1.0,0.3,0.3,76
561,6,6,1.0,0.3,0.4,112
562,6,6,1.0,0.3,0.5,93
563,6,6,1.0,0.3,0.65,140
564,6,6,1.0,0.3,0.8,140
565,6,6,1.0,0.3,1.0,206
566,6,6,1.0,0.3,2.0,64
567,6,6,1.0,0.4,0.1,63
568,6,6,1.0,0.4,0.2,98
569,6,6,1.0,0.4,0.3,118
570,6,6,1.0,0.4,0.4,107
571,6,6,1.0,0.4,0.5,91
572,6,6,1.0,0.4,0.65,141
573,6,6,1.0,0.4,0.8,154
574,6,6,1.0,0.4,1.0,174
575,6,6,1.0,0.4,2.0,57
576,6,6,1.0,0.5,0.1,63
577,6,6,1.0,0.5,0.2,75
578,6,6,1.0,0.5,0.3,79
579,6,6,1.0,0.5,0.4,114
580,6,6,1.0,0.5,0.5,118
581,6,6,1.0,0.5,0.65,108
582,6,6,1.0,0.5,0.8,196
583,6,6,1.0,0.5,1.0,194
584,6,6,1.0,0.5,2.0,84
585,6,6,1.0,0.6,0.1,57
586,6,6,1.0,0.6,0.2,57
587,6,6,1.0,0.6,0.3,81
588,6,6,1.0,0.6,0.4,91
589,6,6,1.0,0.6,0.5,117
590,6,6,1.0,0.6,0.65,117
591,6,6,1.0,0.6,0.8,124
592,6,6,1.0,0.6,1.0,141
593,6,6,1.0,0.6,2.0,97
594,6,6,1.0,0.7,0.1,62
595,6,6,1.0,0.7,0.2,50
596,6,6,1.0,0.7,0.3,69
597,6,6,1.0,0.7,0.4,89
598,6,6,1.0,0.7,0.5,97
599,6,6,1.0,0.7,0.65,105
600,6,6,1.0,0.7,0.8,142
601,6,6,1.0,0.7,1.0,192
602,6,6,1.0,0.7,2.0,93
603,6,6,1.0,0.8,0.1,74
604,6,6,1.0,0.8,0.2,59
605,6,6,1.0,0.8,0.3,76
606,6,6,1.0,0.8,0.4,93
607,6,6,1.0,0.8,0.5,77
608,6,6,1.0,0.8,0.65,135
609,6,6,1.0,0.8,0.8,134
610,6,6,1.0,0.8,1.0,229
611,6,6,1.0,0.8,2.0,107
612,6,6,1.0,0.9,0.1,67
613,6,6,1.0,0.9,0.2,59
614,6,6,1.0,0.9,0.3,67
615,6,6,1.0,0.9,0.4,75
616,6,6,1.0,0.9,0.5,91
617,6,6,1.0,0.9,0.65,88
618,6,6,1.0,0.9,0.8,134
619,6,6,1.0,0.9,1.0,165
620,6,6,1.0,0.9,2.0,83
621,6,6,1.0,1.0,0.1,65
622,6,6,1.0,1.0,0.2,59
623,6,6,1.0,1.0,0.3,89
624,6,6,1.0,1.0,0.4,81
625,6,6,1.0,1.0,0.5,90
626,6,6,1.0,1.0,0.65,101
627,6,6,1.0,1.0,0.8,136
628,6,6,1.0,1.0,1.0,134
629,6,6,1.0,1.0,2.0,135
630,6,6,1.0,1.1,0.1,65
631,6,6,1.0,1.1,0.2,67
632,6,6,1.0,1.1,0.3,77
633,6,6,1.0,1.1,0.4,70
634,6,6,1.0,1.1,0.5,72
635,6,6,1.0,1.1,0.65,97
636,6,6,1.0,1.1,0.8,108
637,6,6,1.0,1.1,1.0,144
638,6,6,1.0,1.1,2.0,143
639,6,6,1.0,1.2,0.1,45
640,6,6,1.0,1.2,0.2,66
641,6,6,1.0,1.2,0.3,60
642,6,6,1.0,1.2,0.4,56
643,6,6,1.0,1.2,0.5,81
644,6,6,1.0,1.2,0.65,110
645,6,6,1.0,1.2,0.8,104
646,6,6,1.0,1.2,1.0,147
647,6,6,1.0,1.2,2.0,164
648,6,6,1.0,1.3,0.1,65
649,6,6,1.0,1.3,0.2,53
650,6,6,1.0,1.3,0.3,47
651,6,6,1.0,1.3,0.4,71
652,6,6,1.0,1.3,0.5,67
653,6,6,1.0,1.3,0.65,81
654,6,6,1.0,1.3,0.8,78
655,6,6,1.0,1.3,1.0,145
656,6,6,1.0,1.3,2.0,174
657,6,6,1.0,1.4,0.1,71
658,6,6,1.0,1.4,0.2,42
659,6,6,1.0,1.4,0.3,65
660,6,6,1.0,1.4,0.4,80
661,6,6,1.0,1.4,0.5,73
662,6,6,1.0,1.4,0.65,78
663,6,6,1.0,1.4,0.8,94
664,6,6,1.0,1.4,1.0,94
665,6,6,1.0,1.4,2.0,173
666,6,6,1.0,1.5,0.1,54
667,6,6,1.0,1.5,0.2,55
668,6,6,1.0,1.5,0.3,45
669,6,6,1.0,1.5,0.4,68
670,6,6,1.0,1.5,0.5,75
671,6,6,1.0,1.5,0.65,97
672,6,6,1.0,1.5,0.8,97
673,6,6,1.0,1.5,1.0,97
674,6,6,1.0,1.5,2.0,143
675,6,6,1.0,1.6,0.1,48
676,6,6,1.0,1.6,0.2,51
677,6,6,1.0,1.6,0.3,75
678,6,6,1.0,1.6,0.4,96
679,6,6,1.0,1.6,0.5,57
680,6,6,1.0,1.6,0.65,77
681,6,6,1.0,1.6,0.8,84
682,6,6,1.0,1.6,1.0,99
683,6,6,1.0,1.6,2.0,140
684,6,6,1.0,1.7,0.1,66
685,6,6,1.0,1.7,0.2,60
686,6,6,1.0,1.7,0.3,62
687,6,6,1.0,1.7,0.4,93
688,6,6,1.0,1.7,0.5,77
689,6,6,1.0,1.7,0.65,50
690,6,6,1.0,1.7,0.8,85
691,6,6,1.0,1.7,1.0,67
692,6,6,1.0,1.7,2.0,121
693,6,6,1.0,1.8,0.1,64
694,6,6,1.0,1.8,0.2,58
695,6,6,1.0,1.8,0.3,95
696,6,6,1.0,1.8,0.4,76
