,w_index,c1_index,c2_index,ITC
355,0.0,14.0,5.0,2745.0
356,0.0,14.0,6.0,2195.0
357,0.0,14.0,7.0,1841.0
358,0.0,14.0,8.0,2098.0
359,0.0,14.0,9.0,2039.0
360,0.0,14.0,10.0,1646.0
361,0.0,14.0,11.0,1534.0
362,0.0,14.0,12.0,1880.0
363,0.0,14.0,13.0,2091.0
364,0.0,14.0,14.0,2470.0
365,0.0,14.0,15.0,2891.0
366,0.0,14.0,16.0,3540.0
367,0.0,14.0,17.0,4575.0
368,0.0,14.0,18.0,5523.0
369,0.0,14.0,19.0,5743.0
370,0.0,14.0,20.0,6323.0
371,0.0,14.0,21.0,6550.0
372,0.0,14.0,22.0,7195.0
373,0.0,14.0,23.0,7471.0
374,0.0,14.0,24.0,6091.0
375,0.0,15.0,0.0,588.0
376,0.0,15.0,1.0,2329.0
377,0.0,15.0,2.0,3618.0
378,0.0,15.0,3.0,3747.0
379,0.0,15.0,4.0,3372.0
380,0.0,15.0,5.0,3048.0
381,0.0,15.0,6.0,2581.0
382,0.0,15.0,7.0,2306.0
383,0.0,15.0,8.0,2083.0
384,0.0,15.0,9.0,2001.0
385,0.0,15.0,10.0,1977.0
386,0.0,15.0,11.0,2058.0
387,0.0,15.0,12.0,2295.0
388,0.0,15.0,13.0,2511.0
389,0.0,15.0,14.0,3098.0
390,0.0,15.0,15.0,3754.0
391,0.0,15.0,16.0,4286.0
392,0.0,15.0,17.0,5283.0
393,0.0,15.0,18.0,6167.0
394,0.0,15.0,19.0,6530.0
395,0.0,15.0,20.0,6821.0
396,0.0,15.0,21.0,7269.0
397,0.0,15.0,22.0,7220.0
398,0.0,15.0,23.0,7160.0
399,0.0,15.0,24.0,6727.0
400,0.0,16.0,0.0,586.0
401,0.0,16.0,1.0,2292.0
402,0.0,16.0,2.0,4039.0
403,0.0,16.0,3.0,4010.0
404,0.0,16.0,4.0,3642.0
405,0.0,16.0,5.0,3236.0
406,0.0,16.0,6.0,2911.0
407,0.0,16.0,7.0,2669.0
408,0.0,16.0,8.0,2236.0
409,0.0,16.0,9.0,2206.0
410,0.0,16.0,10.0,2374.0
411,0.0,16.0,11.0,2379.0
412,0.0,16.0,12.0,2678.0
413,0.0,16.0,13.0,3284.0
414,0.0,16.0,14.0,3871.0
415,0.0,16.0,15.0,4822.0
416,0.0,16.0,16.0,5951.0
417,0.0,16.0,17.0,6522.0
418,0.0,16.0,18.0,7798.0
419,0.0,16.0,19.0,7712.0
420,0.0,16.0,20.0,7397.0
421,0.0,16.0,21.0,7808.0
422,0.0,16.0,22.0,7745.0
423,0.0,16.0,23.0,7184.0
424,0.0,16.0,24.0,7238.0
425,0.0,17.0,0.0,561.0
426,0.0,17.0,1.0,2505.0
427,0.0,17.0,2.0,3970.0
428,0.0,17.0,3.0,4337.0
429,0.0,17.0,4.0,4072.0
430,0.0,17.0,5.0,3864.0
431,0.0,17.0,6.0,3216.0
432,0.0,17.0,7.0,3191.0
433,0.0,17.0,8.0,3242.0
434,0.0,17.0,9.0,2593.0
435,0.0,17.0,10.0,2633.0
436,0.0,17.0,11.0,2716.0
437,0.0,17.0,12.0,3579.0
438,0.0,17.0,13.0,4140.0
439,0.0,17.0,14.0,5096.0
440,0.0,17.0,15.0,6235.0
441,0.0,17.0,16.0,7608.0
442,0.0,17.0,17.0,7824.0
443,0.0,17.0,18.0,8167.0
444,0.0,17.0,19.0,8623.0
445,0.0,17.0,20.0,8453.0
446,0.0,17.0,21.0,7431.0
447,0.0,17.0,22.0,7878.0
448,0.0,17.0,23.0,6954.0
