,L,max_stay_counter,m,n,quench,ITC
148,6,6,0.01,1.7,0.5,213
149,6,6,0.01,1.7,0.65,239
150,6,6,0.01,1.7,0.8,249
151,6,6,0.01,1.7,1.0,226
152,6,6,0.01,1.7,2.0,224
153,6,6,0.01,1.8,0.1,198
154,6,6,0.01,1.8,0.2,213
155,6,6,0.01,1.8,0.3,221
156,6,6,0.01,1.8,0.4,236
157,6,6,0.01,1.8,0.5,215
158,6,6,0.01,1.8,0.65,235
159,6,6,0.01,1.8,0.8,221
160,6,6,0.01,1.8,1.0,190
161,6,6,0.01,1.8,2.0,221
162,6,6,0.01,1.9,0.1,255
163,6,6,0.01,1.9,0.2,219
164,6,6,0.01,1.9,0.3,213
165,6,6,0.01,1.9,0.4,245
166,6,6,0.01,1.9,0.5,207
167,6,6,0.01,1.9,0.65,227
168,6,6,0.01,1.9,0.8,206
169,6,6,0.01,1.9,1.0,228
170,6,6,0.01,1.9,2.0,221
171,6,6,0.01,2.0,0.1,212
172,6,6,0.01,2.0,0.2,222
173,6,6,0.01,2.0,0.3,232
174,6,6,0.01,2.0,0.4,204
175,6,6,0.01,2.0,0.5,235
176,6,6,0.01,2.0,0.65,208
177,6,6,0.01,2.0,0.8,249
178,6,6,0.01,2.0,1.0,247
179,6,6,0.01,2.0,2.0,213
180,6,6,0.2,0.1,0.1,205
181,6,6,0.2,0.1,0.2,211
182,6,6,0.2,0.1,0.3,224
183,6,6,0.2,0.1,0.4,188
184,6,6,0.2,0.1,0.5,256
185,6,6,0.2,0.1,0.65,260
186,6,6,0.2,0.1,0.8,302
187,6,6,0.2,0.1,1.0,411
188,6,6,0.2,0.1,2.0,403
189,6,6,0.2,0.2,0.1,225
190,6,6,0.2,0.2,0.2,261
191,6,6,0.2,0.2,0.3,235
192,6,6,0.2,0.2,0.4,290
193,6,6,0.2,0.2,0.5,283
194,6,6,0.2,0.2,0.65,272
195,6,6,0.2,0.2,0.8,289
196,6,6,0.2,0.2,1.0,322
197,6,6,0.2,0.2,2.0,383
198,6,6,0.2,0.3,0.1,235
199,6,6,0.2,0.3,0.2,216
200,6,6,0.2,0.3,0.3,233
201,6,6,0.2,0.3,0.4,242
202,6,6,0.2,0.3,0.5,239
203,6,6,0.2,0.3,0.65,259
204,6,6,0.2,0.3,0.8,327
205,6,6,0.2,0.3,1.0,400
206,6,6,0.2,0.3,2.0,396
207,6,6,0.2,0.4,0.1,218
208,6,6,0.2,0.4,0.2,207
209,6,6,0.2,0.4,0.3,262
210,6,6,0.2,0.4,0.4,253
211,6,6,0.2,0.4,0.5,256
212,6,6,0.2,0.4,0.65,272
213,6,6,0.2,0.4,0.8,290
214,6,6,0.2,0.4,1.0,324
215,6,6,0.2,0.4,2.0,358
216,6,6,0.2,0.5,0.1,280
217,6,6,0.2,0.5,0.2,249
218,6,6,0.2,0.5,0.3,276
219,6,6,0.2,0.5,0.4,222
220,6,6,0.2,0.5,0.5,251
221,6,6,0.2,0.5,0.65,228
222,6,6,0.2,0.5,0.8,258
223,6,6,0.2,0.5,1.0,349
224,6,6,0.2,0.5,2.0,464
225,6,6,0.2,0.6,0.1,227
226,6,6,0.2,0.6,0.2,224
227,6,6,0.2,0.6,0.3,270
228,6,6,0.2,0.6,0.4,244
229,6,6,0.2,0.6,0.5,197
230,6,6,0.2,0.6,0.65,246
231,6,6,0.2,0.6,0.8,267
232,6,6,0.2,0.6,1.0,298
233,6,6,0.2,0.6,2.0,451
234,6,6,0.2,0.7,0.1,233
235,6,6,0.2,0.7,0.2,216
236,6,6,0.2,0.7,0.3,227
237,6,6,0.2,0.7,0.4,258
238,6,6,0.2,0.7,0.5,204
239,6,6,0.2,0.7,0.65,255
240,6,6,0.2,0.7,0.8,300
241,6,6,0.2,0.7,1.0,239
242,6,6,0.2,0.7,2.0,538
243,6,6,0.2,0.8,0.1,204
244,6,6,0.2,0.8,0.2,222
245,6,6,0.2,0.8,0.3,235
246,6,6,0.2,0.8,0.4,247
247,6,6,0.2,0.8,0.5,234
248,6,6,0.2,0.8,0.65,245
249,6,6,0.2,0.8,0.8,298
250,6,6,0.2,0.8,1.0,278
251,6,6,0.2,0.8,2.0,448
252,6,6,0.2,0.9,0.1,232
253,6,6,0.2,0.9,0.2,225
254,6,6,0.2,0.9,0.3,229
255,6,6,0.2,0.9,0.4,246
256,6,6,0.2,0.9,0.5,226
257,6,6,0.2,0.9,0.65,261
258,6,6,0.2,0.9,0.8,260
259,6,6,0.2,0.9,1.0,284
260,6,6,0.2,0.9,2.0,520
261,6,6,0.2,1.0,0.1,237
262,6,6,0.2,1.0,0.2,208
263,6,6,0.2,1.0,0.3,202
264,6,6,0.2,1.0,0.4,247
265,6,6,0.2,1.0,0.5,236
266,6,6,0.2,1.0,0.65,218
267,6,6,0.2,1.0,0.8,252
268,6,6,0.2,1.0,1.0,287
269,6,6,0.2,1.0,2.0,385
270,6,6,0.2,1.1,0.1,233
271,6,6,0.2,1.1,0.2,245
272,6,6,0.2,1.1,0.3,239
273,6,6,0.2,1.1,0.4,248
274,6,6,0.2,1.1,0.5,285
275,6,6,0.2,1.1,0.65,227
276,6,6,0.2,1.1,0.8,245
277,6,6,0.2,1.1,1.0,240
278,6,6,0.2,1.1,2.0,456
279,6,6,0.2,1.2,0.1,227
280,6,6,0.2,1.2,0.2,224
281,6,6,0.2,1.2,0.3,210
282,6,6,0.2,1.2,0.4,209
283,6,6,0.2,1.2,0.5,258
284,6,6,0.2,1.2,0.65,212
285,6,6,0.2,1.2,0.8,298
286,6,6,0.2,1.2,1.0,272
287,6,6,0.2,1.2,2.0,332
288,6,6,0.2,1.3,0.1,225
289,6,6,0.2,1.3,0.2,229
290,6,6,0.2,1.3,0.3,215
291,6,6,0.2,1.3,0.4,270
292,6,6,0.2,1.3,0.5,239
293,6,6,0.2,1.3,0.65,268
294,6,6,0.2,1.3,0.8,273
295,6,6,0.2,1.3,1.0,174
296,6,6,0.2,1.3,2.0,330
297,6,6,0.2,1.4,0.1,238
298,6,6,0.2,1.4,0.2,259
299,6,6,0.2,1.4,0.3,201
300,6,6,0.2,1.4,0.4,252
301,6,6,0.2,1.4,0.5,255
302,6,6,0.2,1.4,0.65,242
303,6,6,0.2,1.4,0.8,216
304,6,6,0.2,1.4,1.0,230
305,6,6,0.2,1.4,2.0,368
306,6,6,0.2,1.5,0.1,235
307,6,6,0.2,1.5,0.2,246
308,6,6,0.2,1.5,0.3,246
309,6,6,0.2,1.5,0.4,226
310,6,6,0.2,1.5,0.5,243
311,6,6,0.2,1.5,0.65,234
312,6,6,0.2,1.5,0.8,231
313,6,6,0.2,1.5,1.0,284
314,6,6,0.2,1.5,2.0,324
315,6,6,0.2,1.6,0.1,197
316,6,6,0.2,1.6,0.2,274
317,6,6,0.2,1.6,0.3,221
318,6,6,0.2,1.6,0.4,240
319,6,6,0.2,1.6,0.5,226
320,6,6,0.2,1.6,0.65,217
321,6,6,0.2,1.6,0.8,241
322,6,6,0.2,1.6,1.0,245
323,6,6,0.2,1.6,2.0,262
324,6,6,0.2,1.7,0.1,230
325,6,6,0.2,1.7,0.2,255
326,6,6,0.2,1.7,0.3,244
327,6,6,0.2,1.7,0.4,221
328,6,6,0.2,1.7,0.5,253
329,6,6,0.2,1.7,0.65,260
330,6,6,0.2,1.7,0.8,210
331,6,6,0.2,1.7,1.0,249
332,6,6,0.2,1.7,2.0,283
333,6,6,0.2,1.8,0.1,224
334,6,6,0.2,1.8,0.2,244
335,6,6,0.2,1.8,0.3,258
336,6,6,0.2,1.8,0.4,285
337,6,6,0.2,1.8,0.5,263
338,6,6,0.2,1.8,0.65,233
339,6,6,0.2,1.8,0.8,200
340,6,6,0.2,1.8,1.0,236
341,6,6,0.2,1.8,2.0,270
342,6,6,0.2,1.9,0.1,219
343,6,6,0.2,1.9,0.2,191
344,6,6,0.2,1.9,0.3,205
345,6,6,0.2,1.9,0.4,232
346,6,6,0.2,1.9,0.5,209
347,6,6,0.2,1.9,0.65,280
348,6,6,0.2,1.9,0.8,235
349,6,6,0.2,1.9,1.0,242
350,6,6,0.2,1.9,2.0,234
351,6,6,0.2,2.0,0.1,280
352,6,6,0.2,2.0,0.2,214
353,6,6,0.2,2.0,0.3,258
354,6,6,0.2,2.0,0.4,245
355,6,6,0.2,2.0,0.5,224
356,6,6,0.2,2.0,0.65,239
357,6,6,0.2,2.0,0.8,256
358,6,6,0.2,2.0,1.0,224
359,6,6,0.2,2.0,2.0,244
360,6,6,0.5,0.1,0.1,229
361,6,6,0.5,0.1,0.2,250
362,6,6,0.5,0.1,0.3,269
363,6,6,0.5,0.1,0.4,290
364,6,6,0.5,0.1,0.5,283
365,6,6,0.5,0.1,0.65,404
366,6,6,0.5,0.1,0.8,535
367,6,6,0.5,0.1,1.0,537
368,6,6,0.5,0.1,2.0,306
369,6,6,0.5,0.2,0.1,259
370,6,6,0.5,0.2,0.2,224
371,6,6,0.5,0.2,0.3,312
372,6,6,0.5,0.2,0.4,354
373,6,6,0.5,0.2,0.5,324
374,6,6,0.5,0.2,0.65,427
375,6,6,0.5,0.2,0.8,403
376,6,6,0.5,0.2,1.0,558
377,6,6,0.5,0.2,2.0,270
378,6,6,0.5,0.3,0.1,260
379,6,6,0.5,0.3,0.2,242
380,6,6,0.5,0.3,0.3,297
381,6,6,0.5,0.3,0.4,280
382,6,6,0.5,0.3,0.5,288
383,6,6,0.5,0.3,0.65,356
384,6,6,0.5,0.3,0.8,443
385,6,6,0.5,0.3,1.0,511
386,6,6,0.5,0.3,2.0,298
387,6,6,0.5,0.4,0.1,275
388,6,6,0.5,0.4,0.2,241
389,6,6,0.5,0.4,0.3,280
390,6,6,0.5,0.4,0.4,268
391,6,6,0.5,0.4,0.5,352
392,6,6,0.5,0.4,0.65,369
393,6,6,0.5,0.4,0.8,393
394,6,6,0.5,0.4,1.0,490
395,6,6,0.5,0.4,2.0,281
396,6,6,0.5,0.5,0.1,246
397,6,6,0.5,0.5,0.2,245
398,6,6,0.5,0.5,0.3,280
399,6,6,0.5,0.5,0.4,241
400,6,6,0.5,0.5,0.5,302
401,6,6,0.5,0.5,0.65,323
402,6,6,0.5,0.5,0.8,411
403,6,6,0.5,0.5,1.0,435
404,6,6,0.5,0.5,2.0,304
405,6,6,0.5,0.6,0.1,250
406,6,6,0.5,0.6,0.2,230
407,6,6,0.5,0.6,0.3,268
408,6,6,0.5,0.6,0.4,257
409,6,6,0.5,0.6,0.5,267
410,6,6,0.5,0.6,0.65,407
411,6,6,0.5,0.6,0.8,415
412,6,6,0.5,0.6,1.0,454
413,6,6,0.5,0.6,2.0,377
414,6,6,0.5,0.7,0.1,248
415,6,6,0.5,0.7,0.2,229
416,6,6,0.5,0.7,0.3,279
417,6,6,0.5,0.7,0.4,276
418,6,6,0.5,0.7,0.5,284
419,6,6,0.5,0.7,0.65,344
420,6,6,0.5,0.7,0.8,368
421,6,6,0.5,0.7,1.0,487
422,6,6,0.5,0.7,2.0,379
423,6,6,0.5,0.8,0.1,253
424,6,6,0.5,0.8,0.2,302
425,6,6,0.5,0.8,0.3,213
426,6,6,0.5,0.8,0.4,278
427,6,6,0.5,0.8,0.5,326
428,6,6,0.5,0.8,0.65,278
429,6,6,0.5,0.8,0.8,355
430,6,6,0.5,0.8,1.0,403
431,6,6,0.5,0.8,2.0,438
432,6,6,0.5,0.9,0.1,274
433,6,6,0.5,0.9,0.2,280
434,6,6,0.5,0.9,0.3,298
435,6,6,0.5,0.9,0.4,291
436,6,6,0.5,0.9,0.5,259
437,6,6,0.5,0.9,0.65,360
438,6,6,0.5,0.9,0.8,297
439,6,6,0.5,0.9,1.0,353
440,6,6,0.5,0.9,2.0,371
441,6,6,0.5,1.0,0.1,227
442,6,6,0.5,1.0,0.2,263
443,6,6,0.5,1.0,0.3,241
444,6,6,0.5,1.0,0.4,257
445,6,6,0.5,1.0,0.5,284
446,6,6,0.5,1.0,0.65,301
447,6,6,0.5,1.0,0.8,387
448,6,6,0.5,1.0,1.0,318
449,6,6,0.5,1.0,2.0,436
450,6,6,0.5,1.1,0.1,244
451,6,6,0.5,1.1,0.2,257
452,6,6,0.5,1.1,0.3,254
453,6,6,0.5,1.1,0.4,225
454,6,6,0.5,1.1,0.5,250
455,6,6,0.5,1.1,0.65,299
456,6,6,0.5,1.1,0.8,266
457,6,6,0.5,1.1,1.0,348
458,6,6,0.5,1.1,2.0,480
459,6,6,0.5,1.2,0.1,254
460,6,6,0.5,1.2,0.2,273
461,6,6,0.5,1.2,0.3,306
462,6,6,0.5,1.2,0.4,253
463,6,6,0.5,1.2,0.5,280
464,6,6,0.5,1.2,0.65,290
465,6,6,0.5,1.2,0.8,300
466,6,6,0.5,1.2,1.0,325
467,6,6,0.5,1.2,2.0,446
468,6,6,0.5,1.3,0.1,251
469,6,6,0.5,1.3,0.2,254
470,6,6,0.5,1.3,0.3,255
471,6,6,0.5,1.3,0.4,257
472,6,6,0.5,1.3,0.5,252
473,6,6,0.5,1.3,0.65,287
474,6,6,0.5,1.3,0.8,325
475,6,6,0.5,1.3,1.0,344
476,6,6,0.5,1.3,2.0,378
477,6,6,0.5,1.4,0.1,249
478,6,6,0.5,1.4,0.2,282
479,6,6,0.5,1.4,0.3,251
480,6,6,0.5,1.4,0.4,276
481,6,6,0.5,1.4,0.5,254
482,6,6,0.5,1.4,0.65,290
483,6,6,0.5,1.4,0.8,287
484,6,6,0.5,1.4,1.0,302
485,6,6,0.5,1.4,2.0,469
486,6,6,0.5,1.5,0.1,230
487,6,6,0.5,1.5,0.2,288
488,6,6,0.5,1.5,0.3,245
489,6,6,0.5,1.5,0.4,299
490,6,6,0.5,1.5,0.5,265
491,6,6,0.5,1.5,0.65,272
492,6,6,0.5,1.5,0.8,269
493,6,6,0.5,1.5,1.0,286
494,6,6,0.5,1.5,2.0,458
495,6,6,0.5,1.6,0.1,252
496,6,6,0.5,1.6,0.2,235
497,6,6,0.5,1.6,0.3,266
498,6,6,0.5,1.6,0.4,274
499,6,6,0.5,1.6,0.5,264
500,6,6,0.5,1.6,0.65,253
501,6,6,0.5,1.6,0.8,240
502,6,6,0.5,1.6,1.0,346
503,6,6,0.5,1.6,2.0,428
504,6,6,0.5,1.7,0.1,255
505,6,6,0.5,1.7,0.2,233
506,6,6,0.5,1.7,0.3,236
507,6,6,0.5,1.7,0.4,246
508,6,6,0.5,1.7,0.5,258
509,6,6,0.5,1.7,0.65,269
510,6,6,0.5,1.7,0.8,269
511,6,6,0.5,1.7,1.0,283
512,6,6,0.5,1.7,2.0,375
513,6,6,0.5,1.8,0.1,235
514,6,6,0.5,1.8,0.2,264
515,6,6,0.5,1.8,0.3,236
516,6,6,0.5,1.8,0.4,252
517,6,6,0.5,1.8,0.5,260
518,6,6,0.5,1.8,0.65,239
519,6,6,0.5,1.8,0.8,258
520,6,6,0.5,1.8,1.0,247
521,6,6,0.5,1.8,2.0,371
522,6,6,0.5,1.9,0.1,273
523,6,6,0.5,1.9,0.2,288
524,6,6,0.5,1.9,0.3,228
525,6,6,0.5,1.9,0.4,247
526,6,6,0.5,1.9,0.5,270
527,6,6,0.5,1.9,0.65,250
528,6,6,0.5,1.9,0.8,240
529,6,6,0.5,1.9,1.0,281
530,6,6,0.5,1.9,2.0,269
531,6,6,0.5,2.0,0.1,235
532,6,6,0.5,2.0,0.2,265
533,6,6,0.5,2.0,0.3,262
534,6,6,0.5,2.0,0.4,269
535,6,6,0.5,2.0,0.5,264
536,6,6,0.5,2.0,0.65,238
537,6,6,0.5,2.0,0.8,250
538,6,6,0.5,2.0,1.0,249
539,6,6,0.5,2.0,2.0,315
540,6,6,1.0,0.1,0.1,304
541,6,6,1.0,0.1,0.2,373
542,6,6,1.0,0.1,0.3,469
543,6,6,1.0,0.1,0.4,397
544,6,6,1.0,0.1,0.5,421
545,6,6,1.0,0.1,0.65,577
546,6,6,1.0,0.1,0.8,688
547,6,6,1.0,0.1,1.0,644
548,6,6,1.0,0.1,2.0,155
549,6,6,1.0,0.2,0.1,370
550,6,6,1.0,0.2,0.2,370
551,6,6,1.0,0.2,0.3,373
552,6,6,1.0,0.2,0.4,451
553,6,6,1.0,0.2,0.5,478
554,6,6,1.0,0.2,0.65,535
555,6,6,1.0,0.2,0.8,618
556,6,6,1.0,0.2,1.0,598
557,6,6,1.0,0.2,2.0,167
558,6,6,1.0,0.3,0.1,294
559,6,6,1.0,0.3,0.2,360
560,6,6,1.0,0.3,0.3,332
561,6,6,1.0,0.3,0.4,403
562,6,6,1.0,0.3,0.5,396
563,6,6,1.0,0.3,0.65,587
564,6,6,1.0,0.3,0.8,586
565,6,6,1.0,0.3,1.0,722
566,6,6,1.0,0.3,2.0,212
567,6,6,1.0,0.4,0.1,296
568,6,6,1.0,0.4,0.2,300
569,6,6,1.0,0.4,0.3,395
570,6,6,1.0,0.4,0.4,430
571,6,6,1.0,0.4,0.5,449
572,6,6,1.0,0.4,0.65,471
573,6,6,1.0,0.4,0.8,621
574,6,6,1.0,0.4,1.0,609
575,6,6,1.0,0.4,2.0,178
576,6,6,1.0,0.5,0.1,284
577,6,6,1.0,0.5,0.2,319
578,6,6,1.0,0.5,0.3,425
579,6,6,1.0,0.5,0.4,343
580,6,6,1.0,0.5,0.5,402
581,6,6,1.0,0.5,0.65,476
582,6,6,1.0,0.5,0.8,560
583,6,6,1.0,0.5,1.0,622
584,6,6,1.0,0.5,2.0,232
585,6,6,1.0,0.6,0.1,308
586,6,6,1.0,0.6,0.2,288
587,6,6,1.0,0.6,0.3,417
588,6,6,1.0,0.6,0.4,365
589,6,6,1.0,0.6,0.5,455
590,6,6,1.0,0.6,0.65,493
591,6,6,1.0,0.6,0.8,434
592,6,6,1.0,0.6,1.0,546
593,6,6,1.0,0.6,2.0,288
594,6,6,1.0,0.7,0.1,285
595,6,6,1.0,0.7,0.2,348
596,6,6,1.0,0.7,0.3,383
597,6,6,1.0,0.7,0.4,452
598,6,6,1.0,0.7,0.5,378
599,6,6,1.0,0.7,0.65,380
600,6,6,1.0,0.7,0.8,535
601,6,6,1.0,0.7,1.0,510
602,6,6,1.0,0.7,2.0,355
603,6,6,1.0,0.8,0.1,277
604,6,6,1.0,0.8,0.2,325
605,6,6,1.0,0.8,0.3,343
606,6,6,1.0,0.8,0.4,413
607,6,6,1.0,0.8,0.5,442
608,6,6,1.0,0.8,0.65,415
609,6,6,1.0,0.8,0.8,564
610,6,6,1.0,0.8,1.0,564
611,6,6,1.0,0.8,2.0,367
612,6,6,1.0,0.9,0.1,301
613,6,6,1.0,0.9,0.2,350
614,6,6,1.0,0.9,0.3,349
615,6,6,1.0,0.9,0.4,382
616,6,6,1.0,0.9,0.5,395
617,6,6,1.0,0.9,0.65,397
618,6,6,1.0,0.9,0.8,500
619,6,6,1.0,0.9,1.0,565
620,6,6,1.0,0.9,2.0,402
621,6,6,1.0,1.0,0.1,329
622,6,6,1.0,1.0,0.2,357
623,6,6,1.0,1.0,0.3,354
624,6,6,1.0,1.0,0.4,397
625,6,6,1.0,1.0,0.5,340
626,6,6,1.0,1.0,0.65,470
627,6,6,1.0,1.0,0.8,417
628,6,6,1.0,1.0,1.0,530
629,6,6,1.0,1.0,2.0,325
630,6,6,1.0,1.1,0.1,289
631,6,6,1.0,1.1,0.2,290
632,6,6,1.0,1.1,0.3,310
633,6,6,1.0,1.1,0.4,309
634,6,6,1.0,1.1,0.5,314
635,6,6,1.0,1.1,0.65,455
636,6,6,1.0,1.1,0.8,443
637,6,6,1.0,1.1,1.0,406
638,6,6,1.0,1.1,2.0,395
639,6,6,1.0,1.2,0.1,249
640,6,6,1.0,1.2,0.2,334
641,6,6,1.0,1.2,0.3,347
642,6,6,1.0,1.2,0.4,345
643,6,6,1.0,1.2,0.5,290
644,6,6,1.0,1.2,0.65,422
645,6,6,1.0,1.2,0.8,392
646,6,6,1.0,1.2,1.0,462
647,6,6,1.0,1.2,2.0,534
648,6,6,1.0,1.3,0.1,285
649,6,6,1.0,1.3,0.2,279
650,6,6,1.0,1.3,0.3,316
651,6,6,1.0,1.3,0.4,340
652,6,6,1.0,1.3,0.5,415
653,6,6,1.0,1.3,0.65,417
654,6,6,1.0,1.3,0.8,438
655,6,6,1.0,1.3,1.0,411
656,6,6,1.0,1.3,2.0,474
657,6,6,1.0,1.4,0.1,280
658,6,6,1.0,1.4,0.2,286
659,6,6,1.0,1.4,0.3,285
660,6,6,1.0,1.4,0.4,313
661,6,6,1.0,1.4,0.5,316
662,6,6,1.0,1.4,0.65,329
663,6,6,1.0,1.4,0.8,383
664,6,6,1.0,1.4,1.0,418
665,6,6,1.0,1.4,2.0,524
666,6,6,1.0,1.5,0.1,288
667,6,6,1.0,1.5,0.2,312
668,6,6,1.0,1.5,0.3,298
669,6,6,1.0,1.5,0.4,343
670,6,6,1.0,1.5,0.5,303
671,6,6,1.0,1.5,0.65,324
672,6,6,1.0,1.5,0.8,331
673,6,6,1.0,1.5,1.0,455
674,6,6,1.0,1.5,2.0,501
675,6,6,1.0,1.6,0.1,281
676,6,6,1.0,1.6,0.2,264
677,6,6,1.0,1.6,0.3,300
678,6,6,1.0,1.6,0.4,419
679,6,6,1.0,1.6,0.5,334
680,6,6,1.0,1.6,0.65,318
681,6,6,1.0,1.6,0.8,321
682,6,6,1.0,1.6,1.0,377
683,6,6,1.0,1.6,2.0,468
684,6,6,1.0,1.7,0.1,315
685,6,6,1.0,1.7,0.2,314
686,6,6,1.0,1.7,0.3,266
687,6,6,1.0,1.7,0.4,268
688,6,6,1.0,1.7,0.5,300
689,6,6,1.0,1.7,0.65,345
690,6,6,1.0,1.7,0.8,346
691,6,6,1.0,1.7,1.0,373
692,6,6,1.0,1.7,2.0,382
693,6,6,1.0,1.8,0.1,299
694,6,6,1.0,1.8,0.2,284
695,6,6,1.0,1.8,0.3,343
696,6,6,1.0,1.8,0.4,308
