,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1.0
0.005,4942,5268,5520,5552,6432,5827,6526,6807,7416,7375,7742,6946,7714,7906,8444,8641,8827,8706,9007,9401,9305,9768,9669,9828,9509,9851,9491,9622,9611,9726,10094,9512,10196,9509,9917,9985,10000,9969,9694,9922,9913,9879,9970,9536,10417,9721,10099,9947,9362,9914
0.01,7574,8691,9236,9347,9159,9619,9442,9846,9507,9598,9716,9943,9372,9810,10239,9667,9827,9781,9946,10097,9878,10251,10132,9552,9976,10024,9430,9988,9531,9976,10280,9728,9987,10076,10083,9721,10172,10098,10428,10088,9674,9833,10027,10121,10095,10211,10176,9878,9906,10440
0.015,9361,9229,9492,10000,9993,10413,9817,9841,10071,9876,9650,10104,9353,9606,10212,9741,9957,9557,10100,9549,9883,10064,10048,10086,10026,9935,10057,10034,10187,9792,10162,10281,10415,10278,9877,9443,10108,10267,10552,10210,9779,10089,9645,9381,10404,10451,9959,9885,10700,10035
0.02,10254,9798,9513,9902,9761,10122,9531,9716,10179,10120,10187,10279,9328,9743,9604,9908,9778,10415,10053,10469,10095,9843,9656,10077,10042,9500,10210,10129,9934,10277,10141,9986,10090,10025,9218,9641,10213,9996,9943,10270,9916,9827,10409,9917,10069,10318,9982,10283,9632,9900
0.025,10001,10025,10035,10025,10459,10271,9632,10126,10047,9706,10049,9716,9820,10253,9994,9790,10305,9770,10261,10279,9328,10342,9963,10377,10153,10149,10234,9753,10051,9941,10577,9713,9974,9866,10303,9661,10098,9417,9780,10118,10003,10257,9944,10173,10342,9875,10016,9943,9584,10222
0.03,10113,9806,9845,10189,10253,10047,9739,10321,9956,9926,9783,10160,10164,10228,9620,9981,9811,10016,10327,9933,9622,10140,10490,9994,10234,9842,10274,9828,10106,9641,10077,10086,9587,10203,10346,9727,10204,10261,10043,10191,10416,10380,10150,9630,10100,10262,10242,10151,9753,10057
0.035,9675,10284,9871,9616,10043,9724,10309,9977,10058,9617,9944,10231,10423,10032,9756,9945,9600,9989,10046,9370,9707,10216,10136,10124,9754,9699,9587,9972,10124,10191,10084,10194,9880,9935,10139,10288,10262,9780,10042,10089,10262,10302,10167,10247,10268,10535,9875,10109,9689,9893
0.04,9964,9889,9852,10226,10069,10103,9941,9990,10350,10038,10271,10535,10101,9908,9783,10427,10192,9997,9913,10127,10080,9780,9768,9820,10116,9614,10040,9942,10044,9809,10039,10186,10124,10315,10207,9689,9974,10253,9974,10203,9824,10368,10024,9923,10083,9863,10256,10127,10277,10012
0.045,9700,10131,10066,9872,10124,10113,9892,10415,9972,9538,10432,9648,10011,10080,9881,9824,9792,9884,9769,10234,10220,10380,9983,9754,10101,10188,10494,9459,10171,10266,10182,10025,10199,10638,10793,10318,10120,10294,10127,9880,10177,10214,10248,10037,10225,10178,10154,10071,9919,10479
