,w_index,c1_index,c2_index,ITC
0,0.0,0.0,0.0,419.8544126880001
1,0.0,0.0,1.0,422.23713385199994
2,0.0,0.0,2.0,423.43177866599996
3,0.0,0.0,3.0,425.45499575400004
4,0.0,0.0,4.0,428.99841495
5,0.0,0.0,5.0,424.44400893600005
6,0.0,0.0,6.0,423.584904288
7,0.0,0.0,7.0,425.03599243200006
8,0.0,0.0,8.0,426.81228192000003
9,0.0,0.0,9.0,430.97003962799994
10,0.0,0.0,10.0,431.06577119400004
11,0.0,0.0,11.0,429.24732909
12,0.0,0.0,12.0,428.9086999559999
13,0.0,0.0,13.0,433.59668824199997
14,0.0,0.0,14.0,422.84114778000003
15,0.0,0.0,15.0,423.25254733199995
16,0.0,0.0,16.0,425.28584763599997
17,0.0,0.0,17.0,431.08703463
18,0.0,0.0,18.0,433.48769092799995
19,0.0,0.0,19.0,424.54243487400004
20,0.0,0.0,20.0,433.292976786
21,0.0,0.0,21.0,429.38817274200005
22,0.0,0.0,22.0,436.06157351400003
23,0.0,0.0,23.0,428.14049883599995
24,0.0,0.0,24.0,430.13856687
25,0.0,1.0,0.0,424.064816418
26,0.0,1.0,1.0,420.947010366
27,0.0,1.0,2.0,415.91945595000004
28,0.0,1.0,3.0,429.835068306
29,0.0,1.0,4.0,431.556140796
30,0.0,1.0,5.0,433.667421948
31,0.0,1.0,6.0,423.716936652
32,0.0,1.0,7.0,425.33139432000013
33,0.0,1.0,8.0,428.85082519799994
34,0.0,1.0,9.0,434.24019770399997
35,0.0,1.0,10.0,426.30851571600004
36,0.0,1.0,11.0,425.45922918599996
37,0.0,1.0,12.0,419.90970155400004
38,0.0,1.0,13.0,429.5258474220001
39,0.0,1.0,14.0,422.91612847799996
40,0.0,1.0,15.0,424.55771157000004
41,0.0,1.0,16.0,425.3647939560001
42,0.0,1.0,17.0,426.40365877799996
43,0.0,1.0,18.0,426.72067869599994
44,0.0,1.0,19.0,423.5861796060001
45,0.0,1.0,20.0,432.708137376
46,0.0,1.0,21.0,425.808104934
47,0.0,1.0,22.0,427.4042484659999
48,0.0,1.0,23.0,429.91722359999994
49,0.0,1.0,24.0,430.47390499200003
50,0.0,2.0,0.0,424.1624613
51,0.0,2.0,1.0,420.558370596
52,0.0,2.0,2.0,421.0881347100001
53,0.0,2.0,3.0,426.06776537400003
54,0.0,2.0,4.0,430.260004806
55,0.0,2.0,5.0,430.570175568
56,0.0,2.0,6.0,426.30348359999994
57,0.0,2.0,7.0,426.433144998
58,0.0,2.0,8.0,430.589800956
59,0.0,2.0,9.0,429.482511018
60,0.0,2.0,10.0,425.78382711000006
61,0.0,2.0,11.0,430.26438739799994
62,0.0,2.0,12.0,424.45807133399995
63,0.0,2.0,13.0,426.84776844
64,0.0,2.0,14.0,424.26412197599996
65,0.0,2.0,15.0,430.97097526799996
66,0.0,2.0,16.0,429.64671516000004
67,0.0,2.0,17.0,429.18156919200004
68,0.0,2.0,18.0,429.93320134799995
69,0.0,2.0,19.0,433.576968612
70,0.0,2.0,20.0,432.307827192
71,0.0,2.0,21.0,428.133165588
72,0.0,2.0,22.0,431.51765209200005
73,0.0,2.0,23.0,430.11725936400006
74,0.0,2.0,24.0,427.33975981799995
75,0.0,3.0,0.0,417.12099263400006
76,0.0,3.0,1.0,423.249746514
77,0.0,3.0,2.0,425.581302408
78,0.0,3.0,3.0,423.781981938
79,0.0,3.0,4.0,422.93782718999995
80,0.0,3.0,5.0,424.36381035
81,0.0,3.0,6.0,432.659361378
82,0.0,3.0,7.0,429.77060135399995
83,0.0,3.0,8.0,434.0895549179999
84,0.0,3.0,9.0,430.63055350200005
85,0.0,3.0,10.0,417.988459734
86,0.0,3.0,11.0,423.305053686
87,0.0,3.0,12.0,431.08847538000003
88,0.0,3.0,13.0,427.692605256
89,0.0,3.0,14.0,424.0779079200001
90,0.0,3.0,15.0,422.350481214
91,0.0,3.0,16.0,428.531919762
92,0.0,3.0,17.0,426.565213296
93,0.0,3.0,18.0,430.930465446
94,0.0,3.0,19.0,428.30574980999995
95,0.0,3.0,20.0,425.58500632199997
96,0.0,3.0,21.0,434.14658895599996
97,0.0,3.0,22.0,428.4043005
98,0.0,3.0,23.0,427.162812666
99,0.0,3.0,24.0,429.52678306199994
100,0.0,4.0,0.0,419.04155645400004
101,0.0,4.0,1.0,421.7897060580001
102,0.0,4.0,2.0,420.37386916799994
103,0.0,4.0,3.0,426.7078136459999
104,0.0,4.0,4.0,419.67410129999996
105,0.0,4.0,5.0,427.26777248999997
106,0.0,4.0,6.0,429.953314896
107,0.0,4.0,7.0,432.479807994
108,0.0,4.0,8.0,427.79096000400006
109,0.0,4.0,9.0,424.01337249000005
110,0.0,4.0,10.0,425.261965086
111,0.0,4.0,11.0,425.89697107200004
112,0.0,4.0,12.0,427.44931851600006
113,0.0,4.0,13.0,430.710382578
114,0.0,4.0,14.0,432.14829108
115,0.0,4.0,15.0,425.85114776399996
116,0.0,4.0,16.0,430.515437238
117,0.0,4.0,17.0,422.80164614399996
118,0.0,4.0,18.0,434.39057674799994
119,0.0,4.0,19.0,426.55848685800004
120,0.0,4.0,20.0,433.91091886800007
121,0.0,4.0,21.0,428.453549064
122,0.0,4.0,22.0,435.71908859399997
123,0.0,4.0,23.0,428.27951934600003
124,0.0,4.0,24.0,425.2363563480001
125,0.0,5.0,0.0,421.79917026000004
126,0.0,5.0,1.0,423.59008692000003
127,0.0,5.0,2.0,423.55823651400004
128,0.0,5.0,3.0,427.29464095199995
129,0.0,5.0,4.0,422.822827542
130,0.0,5.0,5.0,424.1192272739999
131,0.0,5.0,6.0,426.344586672
132,0.0,5.0,7.0,431.57213685000005
133,0.0,5.0,8.0,428.97560838600003
134,0.0,5.0,9.0,429.35683490400004
135,0.0,5.0,10.0,434.68845130200003
136,0.0,5.0,11.0,426.35554450800004
137,0.0,5.0,12.0,425.99073575999995
138,0.0,5.0,13.0,427.554167148
139,0.0,5.0,14.0,426.7885254780001
140,0.0,5.0,15.0,423.768986034
