6,12,18,24,30,36,42,48,54,60
194.853835086,193.622906424,193.93091301,193.62744020999995,192.59411058,192.056649132,193.125851742,193.772245416,194.31817305,195.094084386
193.66296673200003,192.727896252,194.133223464,193.9317822060001,193.80177096,196.249531308,194.108614776,192.640460694,194.669115342,193.266510978
194.157677568,195.069558414,193.476519444,193.391610114,192.9937848,193.52479101,193.965577116,195.569024742,192.801562308,193.590036306
196.766196462,193.17351446400005,194.829392508,194.973079692,193.63617488400004,192.27938298,190.284236448,192.96124758,195.429209616,195.156261054
194.472110238,194.054493426,192.836662368,193.92256140600003,195.128134902,193.801759434,193.003366296,192.477638316,193.944426906,195.192600498
194.29157511000005,193.124097756,194.18794959,194.29148697,192.59590185599995,193.879441962,192.063173526,193.351681338,192.72300516,192.939575988
193.978521492,193.26262332599995,194.707468446,195.640403904,193.521836286,193.219213698,193.672508904,194.206615608,194.20912353,194.05012032600004
192.975440154,193.535485104,193.662159912,193.574016522,191.594620608,194.176313754,195.60855282,192.738805272,192.21302712,193.28601975
191.883598446,189.950044146,186.927825924,186.811437054,188.509054812,192.856424034,193.840453572,193.210367832,193.828369578,191.825668092
195.128418306,193.068857028,193.778295888,194.382026412,194.351993724,195.00518028,194.52652245,194.262831978,194.387731782,193.32567597
194.84656557,192.41375986800003,193.786846146,194.923790448,193.945912404,192.678268008,194.44585604400004,194.709004116,194.439497082,192.916602636
195.715888356,194.911332198,193.060937988,193.02416733600003,193.871524956,192.788754888,193.622845404,194.11946142,193.895328858,193.308085938
195.50892750000003,195.696341616,193.929361746,193.697356248,192.6913629,193.554479274,193.38596033999997,194.684571708,192.754347066,196.210631736
195.711494238,193.810023576,191.875904502,193.972873074,194.358135048,192.51763218000005,192.85415137799995,194.376191544,192.494146938,194.38303391999997
194.76864303,194.327846076,195.014175984,192.460749336,195.018030414,194.82877824,192.75252867,193.29075015599997,193.935012876,194.601578406
194.741578626,192.474919536,193.575328452,193.412749476,193.449404868,192.851292252,193.5826956,194.878410552,192.758575074,193.862262798
194.012142156,195.447167802,192.97507539,194.367529416,193.67611450800004,194.06284503,193.289075496,194.241062754,193.217336994,193.889255334
189.70313214,187.902325494,186.68704236,190.971211134,192.10382301600004,192.339430728,193.73524221,192.72483576,192.762216612,193.617811932
194.94752994,195.198526218,194.258799234,192.628989612,191.40495553200003,192.838094304,193.916005824,194.886933012,195.19387513799992,194.497443708
195.120434856,193.378866426,194.456615904,195.207612096,191.775829668,195.695966004,194.288134938,192.755652216,192.81840993,193.090937454
195.10352757,195.195961344,194.636004534,195.265577028,193.866222318,193.3698375,192.410954982,194.84052187800003,194.189266266,195.228731118
195.272232276,192.9567999,193.240567308,192.477498648,193.352606808,192.492470922,193.69804780800004,193.875352266,192.47913195,194.750758746
193.34977209,192.81633186,193.507747446,192.774287724,191.915148498,195.4275213960001,194.21177112000004,192.51994076999995,193.590744138,193.98416584200004
194.58287781,193.253317098,194.790323436,193.13660211,195.232846578,191.75911425599995,193.691301708,193.231510584,194.13978040200004,194.30109965400004
195.468766848,192.302879748,193.777737894,193.762108638,192.382773912,193.382429994,194.404276338,194.102320224,194.354511816,192.23637269399995
193.679418402,193.024997208,195.016945614,192.364551306,192.642532662,193.116572634,193.68276704399997,192.67394304600003,192.93685110600003,193.436015046
190.350439758,186.658639584,188.451858054,187.908628182,191.185604226,194.113818426,193.096516038,192.36460622400003,193.28754864,192.611369748
193.408543164,193.716052098,194.439773706,194.953351248,193.107425058,193.642035516,194.334046386,193.397944668,193.303002972,195.262151772
196.050453558,193.294661538,194.180938392,193.729019526,193.178752014,191.95289886,194.679477216,193.48370556599997,195.307808292,193.77642257400004
193.879725366,191.664930564,193.59969170399995,194.64829464,192.79919541,194.281949544,193.949889552,193.716484662,192.37180997400003,193.254243924
193.920418248,194.777618394,194.786322558,192.69496647,194.27790798599997,193.620706992,194.86931586,194.064870216,194.544724716,193.454843784
195.158400144,193.752166446,193.360265496,193.26351015,195.342633084,193.535251194,194.895881934,192.477022014,195.155667126,195.272275668
195.071013402,193.957224834,192.641490576,193.157570616,193.100992194,194.623376106,196.13539950000003,193.921583052,193.793930568,192.581396724
192.424710924,194.55570696,192.697253364,194.088027306,193.050298134,193.41561877199996,193.335982926,193.62610794,194.4621294,194.1729963
