,w_index,c1_index,c2_index,ITC
0,0.0,4.0,20.0,195.708142884
1,0.0,0.0,0.0,202.022318238
2,0.0,0.0,1.0,202.96450975199997
3,0.0,0.0,2.0,204.47797931999997
4,0.0,0.0,3.0,201.36433889999992
5,0.0,0.0,4.0,199.48411879199998
6,0.0,0.0,5.0,199.12148778
7,0.0,0.0,6.0,198.59047614599996
8,0.0,0.0,7.0,199.11820083600003
9,0.0,0.0,8.0,199.807875996
10,0.0,0.0,9.0,199.86941398800005
11,0.0,0.0,10.0,198.167454318
12,0.0,0.0,11.0,200.18939134200002
13,0.0,0.0,12.0,198.03434054399995
14,0.0,0.0,13.0,200.62815904199996
15,0.0,0.0,14.0,199.487673546
16,0.0,0.0,15.0,202.90774759199994
17,0.0,0.0,16.0,197.41148838599997
18,0.0,0.0,17.0,196.934229948
19,0.0,0.0,18.0,198.42387052799998
20,0.0,0.0,19.0,199.00855332
21,0.0,0.0,20.0,197.23759901399998
22,0.0,0.0,21.0,199.061295618
23,0.0,0.0,22.0,197.92756435799998
24,0.0,0.0,23.0,200.49396996
25,0.0,0.0,24.0,197.41364917199996
26,0.0,1.0,0.0,202.71382332000002
27,0.0,1.0,1.0,203.406704742
28,0.0,1.0,2.0,202.20607793400004
29,0.0,1.0,3.0,201.953956176
30,0.0,1.0,4.0,201.61540840199999
31,0.0,1.0,5.0,200.458010874
32,0.0,1.0,6.0,197.56338615
33,0.0,1.0,7.0,200.44166565
34,0.0,1.0,8.0,199.46880005999995
35,0.0,1.0,9.0,200.34670971599996
36,0.0,1.0,10.0,198.72905731199998
37,0.0,1.0,11.0,200.6912205
38,0.0,1.0,12.0,197.704227768
39,0.0,1.0,13.0,198.601538394
40,0.0,1.0,14.0,201.10605751199998
41,0.0,1.0,15.0,197.89701367799998
42,0.0,1.0,16.0,199.230531876
43,0.0,1.0,17.0,198.73984768199998
44,0.0,1.0,18.0,200.547926556
45,0.0,1.0,19.0,197.52549137399998
46,0.0,1.0,20.0,197.13388060800003
47,0.0,1.0,21.0,199.133314134
48,0.0,1.0,22.0,197.099285658
49,0.0,1.0,23.0,198.78641136599998
50,0.0,1.0,24.0,196.65995589599999
51,0.0,2.0,0.0,203.322353406
52,0.0,2.0,1.0,202.46671333799998
53,0.0,2.0,2.0,202.58550029399998
54,0.0,2.0,3.0,200.757947904
55,0.0,2.0,4.0,201.94517946599998
56,0.0,2.0,5.0,199.004521932
57,0.0,2.0,6.0,201.517309938
58,0.0,2.0,7.0,199.645276002
59,0.0,2.0,8.0,197.01808498799997
60,0.0,2.0,9.0,197.61703629
61,0.0,2.0,10.0,199.95075229200003
62,0.0,2.0,11.0,197.036809314
63,0.0,2.0,12.0,197.17608204
64,0.0,2.0,13.0,200.08648517999998
65,0.0,2.0,14.0,198.742430184
66,0.0,2.0,15.0,199.07221548600003
67,0.0,2.0,16.0,199.06604229599998
68,0.0,2.0,17.0,198.72272682599998
69,0.0,2.0,18.0,197.915124414
70,0.0,2.0,19.0,199.07701843800004
71,0.0,2.0,20.0,196.61181043799996
72,0.0,2.0,21.0,198.785426232
73,0.0,2.0,22.0,197.62111784999996
74,0.0,2.0,23.0,194.865547536
75,0.0,2.0,24.0,197.753908218
76,0.0,3.0,0.0,203.02874550599998
77,0.0,3.0,1.0,202.03616503199999
78,0.0,3.0,2.0,202.27234972199997
79,0.0,3.0,3.0,202.64172886800003
80,0.0,3.0,4.0,202.155105216
81,0.0,3.0,5.0,198.599058948
82,0.0,3.0,6.0,197.40800549999997
83,0.0,3.0,7.0,197.489294988
84,0.0,3.0,8.0,197.48577006600001
85,0.0,3.0,9.0,198.19797381
86,0.0,3.0,10.0,197.21861026799996
87,0.0,3.0,11.0,198.63875245799997
88,0.0,3.0,12.0,197.547376536
89,0.0,3.0,13.0,198.22557518999997
90,0.0,3.0,14.0,197.85930602999997
91,0.0,3.0,15.0,197.796602556
92,0.0,3.0,16.0,199.52273767199998
93,0.0,3.0,17.0,197.77171385399998
94,0.0,3.0,18.0,196.76984681399998
95,0.0,3.0,19.0,197.662806714
96,0.0,3.0,20.0,199.908607812
97,0.0,3.0,21.0,197.790941256
98,0.0,3.0,22.0,197.98977763800002
99,0.0,3.0,23.0,198.37585456800002
100,0.0,3.0,24.0,196.305222906
101,0.0,4.0,0.0,202.93541202600002
102,0.0,4.0,1.0,202.84889448
103,0.0,4.0,2.0,204.16161909599998
104,0.0,4.0,3.0,203.401985862
105,0.0,4.0,4.0,200.78227115399997
106,0.0,4.0,5.0,198.40587708599998
107,0.0,4.0,6.0,199.03165413600004
108,0.0,4.0,7.0,197.22736189199998
109,0.0,4.0,8.0,196.99748667
110,0.0,4.0,9.0,198.48189241199998
111,0.0,4.0,10.0,197.65692506399995
112,0.0,4.0,11.0,199.728960864
113,0.0,4.0,12.0,197.727833694
114,0.0,4.0,13.0,198.316601436
115,0.0,4.0,14.0,197.802560142
116,0.0,4.0,15.0,196.49219293199997
117,0.0,4.0,16.0,197.40584742599995
118,0.0,4.0,17.0,197.29667925600003
119,0.0,4.0,18.0,197.81445226199997
120,0.0,4.0,19.0,197.35161759600004
121,0.0,4.0,21.0,195.89786898
122,0.0,4.0,22.0,195.76566033600002
123,0.0,4.0,23.0,196.99973152799998
124,0.0,4.0,24.0,198.517716576
125,0.0,5.0,0.0,201.869431272
126,0.0,5.0,1.0,202.16033869799998
127,0.0,5.0,2.0,201.67406896199998
128,0.0,5.0,3.0,202.25307350399999
129,0.0,5.0,4.0,199.74325785000002
130,0.0,5.0,5.0,199.97220963599997
131,0.0,5.0,6.0,200.07996281999996
132,0.0,5.0,7.0,202.341531486
133,0.0,5.0,8.0,198.62907332999995
134,0.0,5.0,9.0,200.32629445799998
135,0.0,5.0,10.0,197.72852254199998
136,0.0,5.0,11.0,198.58900556399996
137,0.0,5.0,12.0,200.45291028
138,0.0,5.0,13.0,202.32600393
139,0.0,5.0,14.0,200.36162571600002
140,0.0,5.0,15.0,197.34484708800002
141,0.0,5.0,16.0,198.956579196
142,0.0,5.0,17.0,200.53890305399997
143,0.0,5.0,18.0,195.74698753799998
144,0.0,5.0,19.0,197.60769344999997
145,0.0,5.0,20.0,197.668600902
146,0.0,5.0,21.0,195.31292109000003
147,0.0,5.0,22.0,196.31017637399998
